zip_code,latitude,longitude,population_density,employment_density,plant_size,employment,teamwork_share,customer_share,presence_share,communication_share,affected_share,face2face_share
95817,38.549801,-121.4583,2281,617,10.3,1569,23,36,3,43,46,25
95818,38.556801,-121.4929,1991,605,9.8999996,4198,24,37,4,49,53,28
95819,38.568298,-121.4366,1957,886,9.5,3605,25,37,5,47,51,27
95820,38.534698,-121.4451,2563,508,8.6999998,3611,20,36,7,44,50,30
95821,38.623901,-121.3837,1811,578,11.2,6928,22,38,11,47,58,29
95822,38.509102,-121.4935,1936,322,9.3999996,4339,22,38,6,47,52,29
95823,38.479698,-121.4438,2420,664,11.1,8837,19,43,7,49,56,36
95824,38.517799,-121.4419,2873,436,9.8999996,2547,21,32,11,41,51,26
95825,38.589199,-121.4057,2539,2432,14.4,19938,26,36,5,47,51,26
95826,38.553902,-121.3693,1227,673,15.9,12936,22,22,11,33,43,16
95827,38.5662,-121.3286,1028,695,17.299999,9498,26,20,16,35,49,17
95828,38.482601,-121.4006,1814,599,15.9,10869,19,15,19,27,44,13
95829,38.468899,-121.344,460,84,9.3999996,2375,24,27,15,37,50,21
95831,38.496201,-121.5297,2283,383,9.8000002,3699,27,35,3,45,49,22
95832,38.469501,-121.4883,557,52,8.6999998,442,24,41,4,49,53,29
95833,38.6157,-121.5053,1859,715,15,8536,35,27,4,48,52,18
95834,38.638302,-121.5072,1001,877,16.6,14965,24,27,10,40,49,21
95835,38.662601,-121.4834,1549,115,6.5999999,1930,25,34,9,46,54,24
95837,38.681702,-121.603,7,76,18.5,796,12,40,14,48,60,37
95838,38.640598,-121.444,1566,446,16.1,5523,20,17,17,29,44,15
95841,38.662701,-121.3406,1842,834,10.4,5514,22,31,13,42,54,27
95842,38.686501,-121.3494,3136,369,9.3999996,2080,20,33,13,43,55,30
95843,38.7159,-121.3648,2697,202,7.3000002,2352,20,29,14,39,52,24
95864,38.587799,-121.3769,1351,247,7,2574,31,30,7,46,52,19
95901,39.166302,-121.5105,62,14,8.6999998,3687,20,30,19,40,58,25
95903,39.1115,-121.3604,46,21,12.6,441,40,26,1,53,54,19
95912,39.013802,-122.0274,10,2,5.6999998,102,15,6,57,16,71,4
95916,39.677601,-121.3689,6,0,18.299999,55,8,52,0,53,54,51
95917,39.416199,-121.7189,18,1,3.8,23,23,13,23,27,45,16
95918,39.2882,-121.3303,13,1,2.7,8,21,4,34,22,48,12
95926,39.7458,-121.8444,1904,656,11.6,9245,22,39,5,47,52,30
95927,39.811699,-121.9398,,,5.1999998,62,,,,,,
95928,39.722401,-121.8113,102,68,13.1,15040,21,32,8,43,50,26
95932,39.234501,-122.0277,24,6,7.8000002,1112,22,31,16,43,57,24
95936,39.569,-120.8344,1,0,9.6999998,29,21,37,5,43,47,31
95938,39.632999,-121.7886,20,5,5.1999998,269,22,21,16,35,49,20
95942,39.882099,-121.6728,9,1,4.4000001,31,24,11,31,29,53,12
95943,39.606899,-122.0384,5,2,3,21,11,4,66,12,78,1
95945,39.208099,-121.0069,151,75,9.8000002,8585,22,29,7,40,47,23
95946,39.2019,-121.2026,90,9,6.3000002,682,27,28,11,44,54,24
95947,40.169899,-120.9014,6,1,8.3999996,117,18,23,10,32,41,19
95948,39.353199,-121.7137,53,10,9.1999998,1177,18,35,9,43,51,28
95949,39.119301,-121.0938,55,8,6.5,2056,25,28,10,42,50,21
95953,39.260101,-121.6923,36,4,7.0999999,545,17,30,10,39,47,28
95954,39.891201,-121.58,67,3,7.5,316,28,31,11,46,55,24
95955,39.316299,-122.1849,5,1,4.4000001,31,28,15,25,33,52,14
95959,39.301701,-120.9717,28,6,7.3000002,3041,25,32,6,44,49,24
95960,39.376499,-121.0891,6,1,2.5,10,46,21,1,54,55,13
95961,39.086102,-121.5497,224,13,6.6999998,712,18,22,13,32,44,20
95962,39.345901,-121.2663,20,3,3.8,42,46,21,1,54,55,13
95963,39.7314,-122.2534,20,3,8.8999996,1825,15,20,14,29,42,18
95965,39.6054,-121.5751,25,6,10,3349,19,30,9,39,47,25
95966,39.487701,-121.4698,64,7,7,2037,22,36,9,45,54,29
95967,39.7155,-121.6551,,,4.3000002,13,,,,,,
95969,39.755501,-121.6069,180,38,8,3525,23,38,6,46,52,28
95971,39.928398,-120.9698,23,7,6.6999998,950,23,37,6,46,52,28
95973,39.8032,-121.8673,37,10,9.6000004,6299,25,27,10,40,49,18
95975,39.2286,-121.1509,73,5,3.3,10,32,6,7,33,39,12
95982,39.177898,-121.7758,28,4,3.7,44,23,9,23,28,46,16
95987,39.133701,-122.2162,7,2,8.3000002,573,12,21,17,28,45,19
95988,39.535301,-122.2597,11,3,7.3000002,912,21,38,9,47,55,29
95991,39.105099,-121.6202,385,117,10.2,7889,21,33,10,42,51,26
95992,39.022999,-121.6116,,,2.5,10,,,,,,
95993,39.123699,-121.6611,163,45,9.6000004,5455,21,35,12,45,56,27
96001,40.560501,-122.4116,149,59,9.6999998,8558,23,29,14,41,54,23
96002,40.548599,-122.3339,425,200,12.3,11623,23,32,8,43,50,24
96003,40.6278,-122.353,72,27,13,11285,20,39,8,46,54,33
96007,40.457401,-122.3282,68,16,8.8999996,3101,19,29,16,39,54,25
96008,40.740898,-122.0725,13,1,5.0999999,36,30,19,21,38,54,15
96009,41.1315,-121.1286,1,0,2.7,8,13,22,1,24,25,11
96013,40.894901,-121.655,7,2,7.5,269,15,32,9,39,47,27
96019,40.696899,-122.3683,356,43,6.9000001,351,19,36,7,43,49,28
96020,40.297501,-121.2273,23,7,4.9000001,327,26,30,12,45,55,25
96021,39.9296,-122.196,26,6,8.8999996,1703,17,35,11,42,53,30
96022,40.369099,-122.3375,25,2,5.5999999,715,22,30,16,42,57,26
96025,41.212399,-122.2734,10,1,6.9000001,193,23,41,2,50,52,34
96027,41.446301,-123.01,2,0,5.4000001,136,23,29,8,42,50,24
96028,41.039299,-121.4606,3,1,2.7,8,8,52,0,53,54,51
96032,41.617001,-122.8832,2,0,3.4000001,62,20,43,9,54,62,41
96035,40.042999,-122.1649,28,1,5.8000002,23,21,4,34,22,48,12
96041,40.5504,-123.1634,3,0,8.8000002,150,12,46,3,49,52,42
96047,40.431801,-122.654,2,0,2.7,8,25,28,5,36,40,23
96049,40.709801,-122.3116,2,8,5,35,35,28,14,46,57,17
96051,40.9105,-122.4106,1,0,7.9000001,63,20,38,5,44,47,32
96052,40.745998,-122.8426,7,1,18.299999,55,8,52,0,53,54,51
96055,40.049702,-122.0992,24,2,9.8999996,119,20,40,2,49,50,36
96056,41.050201,-121.3991,2,0,6.5999999,79,14,27,11,36,46,26
96057,41.247501,-122.1128,2,0,4.0999999,57,21,38,7,45,51,31
96062,40.5653,-122.1111,6,1,3.8,23,26,5,23,27,44,12
96064,41.7243,-122.4638,4,0,5.0999999,132,17,21,14,33,45,22
96067,41.317402,-122.324,20,9,6.9000001,1752,23,34,8,45,52,27
96073,40.576698,-122.2398,35,8,7.3000002,371,21,31,17,44,58,30
96080,40.179501,-122.2383,18,6,9.1000004,4650,20,31,12,39,51,25
96087,40.610901,-122.4968,3,0,5,15,21,4,34,22,48,12
96088,40.505001,-121.8857,11,1,4.4000001,83,27,22,21,37,53,18
96091,41.061501,-122.7239,1,0,2.5,15,21,37,5,43,47,31
96092,39.9272,-122.025,4,1,2.8,11,,,,,,
96093,40.731701,-122.9353,27,9,6.8000002,691,20,36,8,46,53,29
96094,41.4226,-122.3861,10,3,8,676,21,44,4,53,57,37
96097,41.7206,-122.6376,20,8,6.9000001,1923,21,34,12,44,55,26
96101,41.4767,-120.5456,4,1,6.8000002,533,19,34,8,42,50,25
96103,40.191898,-120.1746,5,1,5.8000002,265,25,39,5,52,56,32
96104,41.475899,-120.1516,2,0,18.299999,55,8,52,0,53,54,51
96105,39.797699,-120.1396,1,0,4.6999998,14,46,21,1,54,55,13
96106,39.754601,-120.5951,8,1,2.7,8,21,37,5,43,47,31
96113,40.148499,-120.1713,57,7,4.6999998,14,46,21,1,54,55,13
96114,40.296299,-120.5098,18,1,3,18,28,5,17,29,42,12
96118,39.662998,-120.2297,3,0,7.9000001,63,14,20,4,24,27,11
96120,38.771301,-119.8327,2,0,2.7,8,8,52,0,53,54,51
96122,39.810501,-120.4691,24,5,6,324,22,35,8,43,50,30
96125,39.593601,-120.6269,1,0,2.5,10,21,37,5,43,47,31
96126,39.5825,-120.3711,1,1,11.7,70,13,35,12,42,52,37
96130,40.3983,-120.6464,19,3,8,2024,19,40,7,48,54,32
96134,41.931599,-121.4347,3,0,7.0999999,50,14,41,5,46,52,37
96137,40.303799,-121.0226,26,3,4.8000002,236,25,28,9,42,50,23
96140,39.231899,-120.0753,96,36,5.8000002,230,23,20,15,36,48,22
96141,39.078602,-120.1734,24,8,5.0999999,112,27,11,18,30,45,14
96142,39.0644,-120.1357,20,4,4.6999998,66,28,8,15,30,42,13
96143,39.240101,-120.0233,310,65,7.1999998,665,22,32,6,43,49,28
96145,39.180599,-120.1445,33,26,6.8000002,2078,24,34,9,47,55,29
96146,39.175201,-120.1954,25,42,7.5,669,25,33,8,47,54,30
96148,39.244801,-120.0521,224,110,7.5,330,24,26,11,39,48,23
96150,38.917,-119.9865,93,33,10.5,8726,20,40,7,49,55,35
96151,38.9039,-119.995,,,11.7,70,,,,,,
96155,38.844898,-120.043,0,1,6.3000002,19,25,28,5,36,40,23
96158,38.898102,-119.9984,,,5.8000002,23,,,,,,
96160,39.327999,-120.1833,,,7.0999999,283,,,,,,
96161,39.338501,-120.1729,39,20,7.9000001,6171,24,31,9,45,52,27
96162,39.327999,-120.1833,,,2.5999999,18,,,,,,
96701,21.3908,-157.9332,822,335,12,10712,23,31,11,43,52,25
96703,22.1423,-159.3139,49,3,7.9000001,71,16,33,8,43,49,35
96704,19.438601,-155.8875,9,1,7.5999999,287,17,26,10,37,46,25
96705,21.9074,-159.58321,308,90,14.9,254,10,35,20,40,60,33
96706,21.3274,-158.0103,1414,117,10.1,2919,22,34,8,44,51,27
96707,21.345301,-158.08701,345,222,17.9,14677,20,26,17,37,53,22
96708,20.907101,-156.3,40,4,5.5,993,20,21,8,33,40,18
96712,21.631201,-158.06931,137,45,10.5,1846,18,40,6,48,53,36
96713,20.7616,-156.0397,7,1,9.6000004,67,26,28,1,34,35,9
96714,22.160299,-159.5471,7,5,8.8999996,789,17,45,5,51,56,40
96716,21.9156,-159.592,10,2,7.8000002,149,13,19,10,28,37,17
96717,21.613899,-157.9157,86,7,9.8000002,215,15,41,5,46,51,37
96719,20.238001,-155.838,32,7,2.8,17,29,29,13,42,54,18
96720,19.702499,-155.0939,60,28,13.4,15139,19,36,9,44,52,29
96721,19.7299,-155.0907,,,5,15,,,,,,
96722,22.2192,-159.4866,173,129,6.6999998,640,27,38,4,50,54,29
96725,19.6103,-155.9176,18,2,4.9000001,152,27,22,13,34,45,12
96726,19.427299,-155.9133,9,1,5,20,21,4,34,22,48,12
96727,20.082701,-155.48801,15,2,6.8000002,264,18,43,6,51,57,37
96729,21.173,-157.0791,12,1,4.3000002,13,44,43,1,62,63,20
96731,21.674999,-157.9725,66,24,9.1000004,182,19,46,4,54,58,41
96732,20.881399,-156.4783,985,779,16.9,12916,18,39,10,47,57,34
96733,20.8895,-156.4743,,,4.5999999,41,,,,,,
96734,21.4063,-157.7448,902,191,9.1000004,7315,24,34,7,45,51,26
96737,19.100201,-155.7258,14,1,18.299999,73,8,52,0,53,54,51
96738,19.972401,-155.81799,28,13,9.8000002,1785,20,44,6,52,57,39
96740,19.653099,-155.9798,54,33,12.7,15010,22,32,11,42,52,26
96741,21.9259,-159.5303,83,12,6.8000002,385,28,23,10,42,51,21
96743,20.008101,-155.7052,13,8,15.5,5900,23,35,7,44,50,28
96744,21.4228,-157.81149,607,130,10.1,7283,23,37,7,47,53,28
96745,19.5935,-155.438,,,4,68,,,,,,
96746,22.0868,-159.3448,138,36,9,3547,21,36,6,46,51,31
96748,21.0905,-156.96899,14,3,8.8000002,565,22,40,3,49,52,29
96749,19.5893,-154.9926,105,13,8.3000002,1138,20,22,14,34,47,17
96750,19.5261,-155.92999,8,3,8.6999998,598,17,25,8,34,41,18
96752,21.973499,-159.71989,351,37,5,121,36,18,7,43,48,15
96753,20.744101,-156.44749,319,155,12.5,10794,22,37,6,47,52,30
96754,22.2073,-159.3954,38,11,7.8000002,830,25,31,7,42,47,24
96755,20.2183,-155.799,24,3,4.9000001,34,45,34,1,59,60,17
96756,21.9083,-159.4749,81,85,13.6,2748,20,45,4,51,54,38
96759,21.462999,-158.0639,30,24,6.4000001,32,25,28,5,36,40,23
96760,19.5693,-155.0349,67,5,2.5,15,21,4,34,22,48,12
96761,20.9174,-156.6772,111,93,18.4,16597,20,41,5,48,53,34
96762,21.625299,-157.94099,206,30,11.8,188,18,38,2,49,51,38
96763,20.8293,-156.92101,9,2,7.0999999,233,24,26,10,38,47,17
96765,21.930901,-159.4993,200,83,11.4,103,26,26,5,36,40,22
96766,21.9816,-159.3683,67,61,11,7102,19,32,12,42,52,26
96768,20.846901,-156.3327,160,23,6.9000001,1717,26,31,7,42,48,22
96771,19.5506,-155.0864,35,1,5.8000002,64,30,20,5,37,41,18
96772,19.066799,-155.6575,3,0,8.1999998,115,16,28,8,35,42,23
96776,20.0271,-155.36971,9,0,4.5999999,32,14,9,54,17,71,5
96778,19.5089,-154.9231,21,2,8.6000004,500,20,40,5,48,52,31
96779,20.9154,-156.3802,147,66,7.4000001,681,19,40,5,48,53,36
96782,21.4084,-157.96519,889,229,12.6,5483,21,31,12,42,52,25
96783,19.8353,-155.11301,41,3,6.3000002,19,25,28,5,36,40,23
96784,20.8666,-156.6467,,,7.8000002,125,,,,,,
96785,19.480101,-155.1974,4,0,3.7,22,45,30,1,57,58,16
96786,21.500601,-158.0435,192,22,9.8999996,2731,22,34,8,45,52,28
96789,21.4531,-158.0174,766,101,9.3000002,3629,24,34,9,46,54,25
96790,20.753401,-156.326,14,2,5.5,625,24,21,9,36,43,18
96791,21.576599,-158.12669,83,6,7,426,25,29,9,42,50,25
96792,21.4352,-158.1781,307,23,9.1000004,2295,21,34,12,42,53,25
96793,20.896601,-156.5036,166,63,9.3999996,6771,23,26,9,38,46,20
96795,21.341801,-157.7131,347,44,9.6000004,660,20,29,5,39,44,23
96796,21.9571,-159.6689,16,9,8.3000002,324,19,38,3,47,50,31
96797,21.398199,-158.01241,811,225,15.4,14667,19,28,13,38,49,24
96801,21.327801,-157.82941,,,7.8000002,47,,,,,,
96810,21.3062,-157.85851,,,4.8000002,19,,,,,,
96813,21.3179,-157.8521,2567,6843,17.1,42051,32,28,5,47,51,17
96814,21.299801,-157.8439,5804,13344,14.7,29719,22,42,4,51,55,35
96815,21.281099,-157.8266,6340,7383,20.6,33303,21,41,4,48,52,34
96816,21.2887,-157.8006,1926,550,10.5,10007,28,34,5,46,50,21
96817,21.3295,-157.8615,2272,1348,15.1,24401,23,27,7,39,45,19
96818,21.353201,-157.9269,1696,233,9.6000004,3528,23,35,7,45,52,26
96819,21.348801,-157.8759,873,1041,20.5,34755,20,18,16,30,45,15
96820,21.351,-157.8795,,,7.5,30,,,,,,
96821,21.292801,-157.7552,665,70,6,1353,29,32,5,44,48,20
96822,21.311701,-157.8298,2119,308,7.3000002,3160,29,35,3,47,50,21
96825,21.2987,-157.6985,1042,185,7.9000001,3286,26,34,5,47,51,27
96826,21.2941,-157.8284,11167,3335,9.6999998,6646,25,38,4,49,53,27
96837,21.315001,-157.8633,,,2.7,8,,,,,,
96853,21.406099,-157.96091,1926,2280,7.5,218,33,30,1,51,52,24
96854,21.4877,-158.0351,,,9.6999998,58,,,,,,
96857,21.4963,-158.06461,2094,457,11.1,256,38,26,1,52,53,20
96858,21.3416,-157.8918,,,8.3999996,143,,,,,,
96859,21.406099,-157.96091,529,499,4.6999998,14,46,21,1,54,55,13
96860,21.316,-157.86771,1297,928,8.3000002,508,42,22,2,52,54,15
96861,21.3967,-157.8994,,,7.0999999,149,,,,,,
96863,21.316,-157.86771,708,5148,5.5999999,96,41,29,1,57,58,21
97002,45.228401,-122.8039,51,21,7.6999998,1079,22,17,22,29,49,16
97003,45.5201,-122.8604,,,6.4000001,872,,,,,,
97004,45.259701,-122.4751,39,6,6.1999998,384,29,18,15,37,50,16
97005,45.4963,-122.8001,1811,2749,18.4,25429,31,30,6,48,53,22
97006,45.5201,-122.8604,2072,772,14.5,15798,29,28,5,45,50,22
97007,45.4505,-122.8652,966,130,7.4000001,5985,24,29,8,42,49,22
97008,45.456001,-122.7996,2256,847,12,8545,27,21,6,38,43,16
97009,45.429699,-122.3807,98,34,6.5,1570,23,21,17,35,50,19
97013,45.2514,-122.6832,154,52,7.9000001,4187,20,21,12,33,43,17
97014,45.671001,-121.8686,14,4,3.3,23,17,14,11,24,35,7
97015,45.415001,-122.52,856,1348,15.2,17646,20,19,13,30,42,15
97016,46.066502,-123.2059,10,2,7.1999998,534,21,29,14,38,51,21
97017,45.157299,-122.4248,26,1,4.3000002,98,24,11,28,28,49,14
97018,45.892502,-122.8122,935,93,7.4000001,52,27,33,9,38,45,22
97019,45.522099,-122.2417,21,2,5.5,192,29,13,21,34,50,13
97020,45.219898,-122.8405,2135,1336,5.0999999,56,21,16,18,30,45,14
97021,45.3913,-121.1432,2,0,8,80,17,28,11,40,49,31
97022,45.3582,-122.3381,58,8,5.0999999,220,26,14,21,32,49,16
97023,45.287201,-122.3259,30,5,6.5999999,1248,21,28,14,39,52,24
97024,45.547298,-122.4414,1130,256,7,831,26,27,12,39,50,20
97026,45.108601,-122.8962,41,6,6.1999998,277,19,6,27,21,45,9
97027,45.3899,-122.5902,1849,473,9.8999996,1955,24,35,12,44,55,25
97028,45.297199,-121.739,2,7,12,132,28,40,2,47,48,23
97030,45.5154,-122.4203,1877,904,11.9,11833,21,40,6,47,53,31
97031,45.671101,-121.5391,61,37,9.3999996,7897,19,27,9,37,46,22
97032,45.182301,-122.8079,106,37,10,1064,17,9,16,21,35,10
97034,45.409302,-122.6847,993,289,6.9000001,4115,28,33,5,47,52,22
97035,45.4147,-122.7227,1531,1366,11.6,15247,30,27,5,46,50,17
97036,45.401199,-122.6512,,,6,36,,,,,,
97037,45.0742,-121.2282,1,0,4.6999998,61,18,32,17,38,53,26
97038,45.122299,-122.5756,47,12,6.5999999,2167,21,22,19,33,50,17
97040,45.650799,-121.379,9,1,2.9000001,29,26,12,13,33,43,17
97041,45.492901,-121.5983,9,2,5.6999998,165,15,29,10,36,45,28
97042,45.213001,-122.5351,50,10,6.0999999,293,26,12,10,31,40,12
97045,45.3377,-122.57,230,70,9,11873,23,28,12,39,49,23
97048,46.064602,-122.9671,31,4,6.3000002,508,17,23,11,33,43,20
97049,45.3465,-121.9151,5,0,9.8000002,157,21,31,6,39,44,29
97050,45.694801,-120.7359,14,5,2.7,8,21,37,5,43,47,31
97051,45.860802,-122.8282,128,36,9,2436,22,33,8,42,49,24
97053,45.826,-122.8634,91,13,6.1999998,280,30,21,11,36,45,13
97054,45.9356,-122.8985,13,1,5.5999999,39,37,15,13,42,52,13
97055,45.379002,-122.223,57,15,7.6999998,2898,19,28,13,38,50,24
97056,45.765499,-122.8928,45,11,7.5,1637,21,35,12,44,56,28
97058,45.599499,-121.1905,22,9,9.1999998,4752,21,35,9,45,53,28
97060,45.525398,-122.3739,465,220,10.3,4686,18,26,15,36,50,23
97062,45.3727,-122.7631,763,841,18.299999,19223,21,15,10,28,38,13
97063,45.2229,-121.2927,3,0,7.0999999,78,17,29,10,40,49,32
97064,45.8573,-123.1967,14,3,5.4000001,271,15,18,19,27,45,17
97065,45.597401,-120.7304,1,0,6.3000002,94,23,21,21,35,53,17
97067,45.339901,-121.9598,19,5,11.5,322,23,42,7,53,59,32
97068,45.366901,-122.648,486,116,6.3000002,4425,27,29,7,43,50,21
97070,45.298599,-122.7699,424,578,15.3,12934,24,17,9,33,41,13
97071,45.1446,-122.8583,212,88,11,6966,20,40,8,48,55,35
97075,45.487099,-122.8037,,,6.1999998,37,,,,,,
97078,45.452,-122.7893,,,6,357,,,,,,
97080,45.481701,-122.4156,732,80,7.0999999,3429,23,28,11,39,49,21
97086,45.444599,-122.5372,952,316,9.3999996,6107,21,42,7,51,57,35
97089,45.417599,-122.459,213,28,5.8000002,1200,26,19,17,36,50,17
97101,45.1157,-123.1744,26,4,6.4000001,382,21,17,17,32,45,18
97103,46.1558,-123.798,44,16,8.1999998,4103,20,30,12,40,51,25
97106,45.6535,-123.121,38,9,7.0999999,564,22,18,21,33,52,17
97107,45.519699,-123.8761,42,7,4.5999999,65,15,8,14,20,31,10
97110,45.8918,-123.9615,150,182,8.6999998,1131,18,35,6,42,47,30
97111,45.2859,-123.1523,31,8,7.3000002,454,15,20,14,30,43,19
97112,45.285801,-123.8356,7,1,3.3,30,30,13,28,32,56,14
97113,45.528999,-123.0415,154,34,7.5,1625,21,24,13,34,45,19
97114,45.197701,-123.0753,32,6,8.5,550,17,21,12,31,41,19
97115,45.277599,-123.0152,135,21,10.3,544,15,23,11,33,43,22
97116,45.598099,-123.1818,129,36,8.8999996,3765,21,29,7,38,44,22
97117,45.595699,-123.234,7,1,6.5,78,17,29,10,40,49,32
97118,45.562599,-123.9001,293,134,9,234,16,46,4,51,55,42
97119,45.442699,-123.1666,20,3,7.4000001,459,16,20,12,30,41,21
97121,46.198002,-123.9527,129,17,18.299999,55,8,52,0,53,54,51
97123,45.498402,-122.957,320,121,10.8,10534,21,31,12,40,51,25
97124,45.5387,-122.9636,433,409,18.6,25181,24,18,6,34,41,16
97127,45.246601,-123.1114,1634,111,6.4000001,205,21,30,9,39,47,24
97128,45.209702,-123.2043,131,57,10.2,9432,21,31,8,40,48,25
97130,45.718399,-123.9351,88,49,7.3000002,247,18,48,5,55,59,43
97131,45.7216,-123.9049,9,1,6.4000001,255,23,29,8,42,49,29
97132,45.309898,-122.9685,175,70,9.1000004,6917,23,30,8,40,48,22
97133,45.668598,-123.0281,22,7,8.8999996,662,21,18,14,30,42,15
97135,45.205002,-123.959,77,46,9,280,22,37,8,47,54,31
97136,45.6134,-123.9429,33,7,7.1999998,236,18,48,2,53,55,42
97137,45.195999,-122.9674,12,6,6.5,65,23,4,29,24,46,12
97138,45.993198,-123.9226,30,15,9.3000002,3928,21,41,5,49,54,34
97140,45.351398,-122.8567,207,77,9.3000002,6014,23,23,15,36,48,19
97141,45.4492,-123.8189,23,11,8.3000002,2577,19,27,14,36,49,22
97145,45.866299,-123.9595,48,19,6.3000002,19,25,28,5,36,40,23
97146,46.145,-123.9254,107,65,8.6999998,1601,22,36,11,46,55,28
97147,45.688801,-123.8816,217,61,2.5,10,8,52,0,53,54,51
97148,45.334999,-123.2036,17,3,6.3000002,301,17,17,16,28,42,17
97149,45.097,-123.9434,9,3,2.7,16,38,13,4,42,46,12
97201,45.507801,-122.6897,2941,4610,13.7,11958,34,29,3,49,51,18
97202,45.484001,-122.6365,2365,1135,10,13496,21,28,7,39,45,23
97203,45.588902,-122.7347,1343,523,12.2,6761,17,15,20,25,45,12
97204,45.518101,-122.6745,1610,57698,20,27505,36,27,2,50,52,19
97205,45.520699,-122.6888,3040,9188,17.4,18735,33,30,3,50,53,20
97206,45.484001,-122.5973,2815,519,8.1000004,6817,21,29,8,39,46,23
97207,45.523499,-122.6762,,,3,9,,,,,,
97208,45.523499,-122.6762,0,8746,7,154,31,33,1,54,55,27
97209,45.527,-122.6854,5520,12709,14.3,21168,31,29,5,48,52,22
97210,45.5303,-122.7033,558,1369,15.9,14618,20,20,13,32,45,16
97211,45.5653,-122.6448,1662,967,12.4,11742,20,22,15,33,47,17
97212,45.544102,-122.6423,3413,980,7.1999998,4495,24,27,6,40,46,20
97213,45.5373,-122.5987,2789,1570,9.1000004,6599,24,33,6,45,50,26
97214,45.514198,-122.6364,3276,3864,13.2,23646,23,27,6,40,46,22
97215,45.514301,-122.599,2783,732,7.8000002,2846,26,35,4,46,49,25
97216,45.513699,-122.5569,2374,1243,10.7,4445,22,38,7,46,53,30
97217,45.5742,-122.6842,939,887,14.1,16323,19,16,15,29,43,13
97218,45.560001,-122.6001,805,642,13.7,6573,19,23,15,34,48,18
97219,45.458,-122.7074,1271,361,8.6000004,8347,27,30,6,43,48,20
97220,45.5411,-122.5566,1531,1198,15,15375,21,26,11,37,46,20
97221,45.491798,-122.7267,1048,346,6.6999998,1801,31,29,5,44,49,18
97222,45.437302,-122.6147,1596,938,13.4,12000,25,23,10,37,46,17
97223,45.4403,-122.7793,1562,1284,15.5,32140,25,36,6,49,54,29
97224,45.409401,-122.8014,1354,850,14.2,14809,25,24,9,39,47,17
97225,45.498501,-122.7787,1414,927,10.3,8283,26,36,5,46,51,26
97227,45.549599,-122.6743,1108,2978,10.9,4390,23,28,6,40,45,21
97228,45.523499,-122.6762,,,2.7,8,,,,,,
97229,45.548302,-122.8276,1093,206,7.6999998,6536,29,32,5,46,51,22
97230,45.547199,-122.5001,1106,851,16.200001,17157,19,19,15,29,43,14
97231,45.640099,-122.838,26,5,6.5999999,436,23,27,9,40,48,23
97232,45.528702,-122.6363,2360,5019,14.5,17418,26,27,11,41,50,20
97233,45.514198,-122.4985,3363,431,7.6999998,3755,23,36,8,44,51,26
97236,45.488701,-122.5091,1842,258,8.3999996,4454,20,28,9,37,45,23
97239,45.498299,-122.6913,1538,1295,10,6460,32,29,3,47,51,18
97258,45.523499,-122.6762,,,8.1000004,492,,,,,,
97266,45.4762,-122.5596,2127,766,10.7,8924,19,41,9,48,56,34
97267,45.4021,-122.6144,1630,389,9,5801,22,36,9,45,53,28
97268,45.523499,-122.6762,,,2.7,8,,,,,,
97280,45.523499,-122.6762,,,4.3000002,13,,,,,,
97281,45.523499,-122.6762,,,5.5,33,,,,,,
97293,45.523499,-122.6762,,,2.7,8,,,,,,
97296,45.523499,-122.6762,,,14.3,43,,,,,,
97301,44.949001,-123.004,1784,1170,13.5,25111,22,33,7,43,50,26
97302,44.9039,-123.0445,608,381,11.8,16252,23,29,9,41,49,23
97303,44.992699,-123.0167,599,170,10.2,8219,22,33,11,43,53,27
97304,44.958801,-123.0753,197,39,7.5999999,3541,24,27,10,39,48,21
97305,44.996101,-122.9124,325,76,10,6098,19,30,10,38,47,25
97306,44.8685,-123.0438,317,43,7.0999999,2379,24,31,9,42,49,24
97308,44.942902,-123.0351,,,5,20,,,,,,
97309,44.942902,-123.0351,,,5.1999998,26,,,,,,
97310,44.927101,-122.9861,,,11,44,,,,,,
97317,44.902599,-122.9074,171,35,8.5,2520,23,23,12,35,46,19
97321,44.652,-123.1333,142,97,14,11394,17,15,17,25,42,13
97322,44.625999,-123.057,211,53,10.3,5422,21,31,10,40,50,26
97324,44.369099,-123.6089,2,0,2.9000001,26,23,17,13,30,43,8
97325,44.831299,-122.8517,82,16,7.4000001,724,21,20,18,30,47,17
97326,44.628101,-123.6067,3,0,4.8000002,29,5,4,23,8,30,2
97327,44.376999,-122.9485,16,3,8.3999996,378,16,14,19,25,42,15
97330,44.590401,-123.2722,208,111,10.9,10401,24,39,5,50,55,31
97331,44.563801,-123.2779,2882,883,12.2,110,19,49,0,56,57,41
97333,44.539299,-123.2799,71,26,11.2,6201,24,26,7,40,46,20
97338,44.922501,-123.32,72,18,7.9000001,3024,21,24,15,35,49,19
97339,44.564602,-123.262,,,5,15,,,,,,
97341,44.832199,-124.0503,123,35,7.3000002,466,18,44,5,50,55,39
97347,45.075001,-123.6335,17,2,3.3,10,5,4,23,8,30,2
97348,44.3862,-123.1251,9,6,5.0999999,118,32,23,11,42,52,13
97351,44.848099,-123.1879,76,17,7.3000002,1153,22,34,9,43,51,27
97352,44.7495,-123.006,50,6,5.4000001,300,25,20,25,36,59,16
97355,44.531601,-122.8821,53,14,9.5,4300,22,32,10,42,50,25
